forecast_date,target,target_end_date,location,type,quantile,value
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.15,0
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.2,0
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.25,0
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.3,725.194
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.35,1521.875
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.4,2390.225
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.45,3204.43
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.5,3540.775
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.55,3814.705
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.6,4211.784
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.65,4593.436
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.7,4964.148
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.75,5356.377
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.8,6362.412
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.85,6524.696
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.9,8191.787
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.95,10129.239
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.975,10616.798
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,quantile,0.99,11195.579
2026-03-28,4 wk ahead admissions_influenza,2026-04-25,US,point,NA,3540.775
