forecast_date,target,target_end_date,location,type,quantile,value
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.6,11069.631
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.65,11360.472
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.7,12279.152
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.75,12530.593
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.8,12779.026
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.85,13468.141
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.9,14169.722
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.95,15388.712
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.975,16609.344
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,quantile,0.99,17152.813
2026-02-28,2 wk ahead admissions_influenza,2026-03-14,US,point,NA,10331.11
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.01,1812.363
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.025,2552.774
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.05,3224.992
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.1,5036.104
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.15,6356.349
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.2,7120.051
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.25,7632.235
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.3,8017.496
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.35,8586.031
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.4,9244.647
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.45,9580.399
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.5,10109.592
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.55,10594.636
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.6,11149.225
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.65,11681.325
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.7,12223.512
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.75,12753.658
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.8,13291.963
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.85,14076.99
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.9,14686.56
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.95,15812.465
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.975,17470.057
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,quantile,0.99,19027.673
2026-02-28,3 wk ahead admissions_influenza,2026-03-21,US,point,NA,10109.592
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.01,1925.751
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.025,2364.335
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.05,2993.81
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.1,4218.977
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.15,5342.534
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.2,6355.56
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.25,7188.489
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.3,8013.055
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.35,8829.256
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.4,9718.882
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.45,10553.036
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.5,10897.622
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.55,11178.264
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.6,11585.072
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.65,11976.075
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.7,12355.87
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.75,12757.709
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.8,13788.393
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.85,13954.653
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.9,15662.591
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.95,17647.512
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.975,18147.017
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,quantile,0.99,18739.979
2026-02-28,4 wk ahead admissions_influenza,2026-03-28,US,point,NA,10897.622
